Ace,Value,Dealer,Hit,Stay
2,4,3,-0.052,-0.701
2,4,4,0.354,-0.12
2,4,5,-0.172,-0.075
2,4,6,-0.026,0.0
2,4,7,-0.153,-0.619
2,4,8,-0.161,-0.538
2,4,9,0.149,-0.668
2,4,10,-0.126,-0.341
2,4,11,0.0,0.29
2,5,2,0.328,-0.07
2,5,3,0.114,-0.045
2,5,4,-0.31,-0.154
2,5,5,0.043,-0.579
2,5,6,0.162,0.0
2,5,7,-0.078,-0.35
2,5,8,0.211,-0.333
2,5,9,-0.042,-0.571
2,5,10,-0.194,-1.0
2,5,11,0.216,-1.0
2,6,2,0.0,-0.23
2,6,3,0.0,0.181
2,6,4,0.179,0.0
2,6,5,0.0,0.295
2,6,6,0.0,0.506
2,6,7,0.0,0.286
2,6,8,-0.011,-0.703
2,6,9,0.146,-1.0
2,6,10,-0.193,-0.195
2,6,11,-0.042,-0.339
2,7,2,-0.102,-0.357
2,7,3,-0.5,0.114
2,7,4,0.0,0.268
2,7,5,-0.035,-1.0
2,7,6,-0.108,-1.0
2,7,7,0.074,0.0
2,7,8,0.0,0.018
2,7,9,0.118,0.0
2,7,10,-0.035,0.0
2,7,11,0.0,0.531
2,8,2,0.0,0.336
2,8,3,-0.121,-1.0
2,8,4,0.322,-0.332
2,8,5,0.434,-0.153
2,8,6,-0.5,0.317
2,8,7,0.0,0.227
2,8,8,0.0,0.232
2,8,9,0.14,-0.066
2,8,10,0.0,0.122
2,8,11,0.0,0.344
2,10,2,0.072,-1.0
2,10,3,-0.346,-0.349
2,10,4,0.141,-0.266
2,10,5,-1.0,-0.272
2,10,6,-0.374,-0.394
2,10,7,-0.174,-0.461
2,10,8,-1.0,-0.344
2,10,9,-0.375,-0.302
2,10,10,-0.25,-0.424
2,10,11,-0.215,-0.414
2,11,2,-0.56,-1.0
2,11,3,-1.0,0.02
2,11,4,-0.754,-0.235
2,11,5,-1.0,-0.241
2,11,6,-0.472,-0.037
2,11,7,-0.02,-0.621
2,11,8,-0.633,-0.117
2,11,9,-0.253,-0.697
2,11,10,-0.617,-0.399
2,11,11,-0.548,-1.0
2,12,2,-0.258,-0.622
2,12,3,-0.177,-0.231
2,12,4,-0.253,-0.632
2,12,5,-0.327,-0.889
2,12,6,-1.0,-0.137
2,12,7,-1.0,-0.246
2,12,8,-0.356,-1.0
2,12,9,-0.502,0.107
2,12,10,-0.43,-0.231
2,12,11,-0.551,-0.636
2,13,2,-1.0,-0.006
2,13,3,-0.099,0.0
2,13,4,-0.258,0.298
2,13,5,-0.59,-0.659
2,13,6,-0.456,-0.068
