Ace,Value,Dealer,Hit,Stay
1,9,10,0.0,0.248
1,9,11,0.007,0.0
1,11,2,-0.495,-0.082
1,11,3,-0.184,-0.5
1,11,4,-0.14,-0.567
1,11,5,-0.157,-0.189
1,11,6,-0.489,-0.011
1,11,7,-0.5,-0.247
1,11,8,-0.179,-0.349
1,11,9,-0.646,-0.264
1,11,10,-0.293,-0.261
1,11,11,-0.227,-0.658
1,12,2,-0.2,-0.613
1,12,3,-0.289,-0.095
1,12,4,-0.157,-0.584
1,12,5,-0.247,-0.402
1,12,6,-0.78,-0.037
1,12,7,-0.432,-0.207
1,12,8,-0.243,-0.598
1,12,9,-0.233,-0.378
1,12,10,-0.5,-0.276
1,12,11,-0.209,-0.564
1,13,2,-0.279,-0.555
1,13,3,-0.241,-0.75
1,13,4,-0.781,-0.038
1,13,5,-0.398,-0.001
1,13,6,-0.535,0.078
1,13,7,-0.28,-0.667
1,13,8,-0.276,-0.595
1,13,9,-0.612,-0.276
1,13,10,-0.5,-0.257
1,13,11,-0.278,-0.668
1,14,2,-0.346,-0.672
1,14,3,-0.231,-0.5
1,14,4,-0.408,-0.038
1,14,5,-0.264,-0.5
1,14,6,-0.524,-0.021
1,14,7,-0.523,-0.207
1,14,8,-0.565,-0.264
1,14,9,-0.421,-0.295
1,14,10,-0.308,-0.312
1,14,11,-0.466,-0.257
1,15,2,-0.602,-0.087
1,15,3,-0.201,-0.085
1,15,4,-0.614,-0.068
1,15,5,-0.406,-0.027
1,15,6,-0.156,-0.087
1,15,7,-0.331,-0.189
1,15,8,-0.276,-0.5
1,15,9,-0.338,-0.59
1,15,10,-0.34,-0.695
1,15,11,-0.354,-0.233
1,16,2,-0.367,-0.513
1,16,3,-0.25,0.022
1,16,4,-0.199,0.045
1,16,5,-0.206,0.044
1,16,6,0.0,0.017
1,16,7,-0.64,-0.036
1,16,8,-0.267,-0.184
1,16,9,-0.667,-0.21
1,16,10,-0.329,-0.376
1,16,11,-0.244,-0.177
1,17,2,-0.349,0.028
1,17,3,-0.368,-0.551
